city_code_LAMAS,address,building_number,lat,lng,flr_area
1200,שרה אמנו 29,702567842,31.8798211,35.0068186,2216.75
1200,שרה אמנו 27,702567852,31.8796405,35.0083401,2216.75
1200,שרה אמנו 25,702567863,31.8802146,35.00896609999999,2338.5
1200,נחל צלמון 6,702567883,31.89315999999999,35.009968,1506.5
1200,נחל צלמון 18,702567899,31.8907599,35.0090819,935.25
1200,נחל צלמון 16,702567903,31.8907599,35.0090819,768.25
1200,קיפודן 25,702568125,31.9045609,35.0080162,2831
1200,סיון 10,702568149,31.91640469999999,35.0049562,1423.75
1200,שושן צחור 13,702568152,31.9057863,35.0080029,1492.25
1200,סיון 12,702568155,31.9181844,35.0039519,1511.25
1200,שושן צחור 9,702568161,31.9052961,35.0092697,1388.25
1200,סיון 14,702568164,31.9191208,35.0049575,1575.5
1200,שושן צחור 3,702568167,31.9049035,35.0100908,1431
1200,סיון 4,702568171,31.9180936,35.0045961,1403
1200,שושן צחור 1,702568173,31.9053448,35.0093294,1305
1200,שושן צחור 16,702568194,31.9057863,35.0080029,1779
1200,שושן צחור 14,702568197,31.9057863,35.0080029,1473
1200,שושן צחור 12,702568205,31.9057863,35.0080029,1555.25
1200,נחל צלמון 14,702568213,31.8907599,35.0090819,877.5
1200,יהודה 9,702568215,31.8863308,35.0039845,930.5
1200,נחל צלמון 24,702568218,31.8909731,35.0087194,839.25
1200,נחל צלמון 22,702568221,31.8912196,35.0092837,779.25
1200,יהודה 7,702568224,31.8863327,35.0042115,1087
1200,נחל צלמון 26,702568235,31.8909731,35.0087194,1416
1200,נחל צלמון 4,702568242,31.8933959,35.0098865,1454.5
1200,יהודה 3,702568246,31.88637929999999,35.004660199999996,1013.5
1200,נחל צלמון 12,702568251,31.890786,35.0090655,1039.5
1200,יהודה 1,702568252,31.8905426,35.0046031,1057.25
1200,נחל צלמון 8,702568261,31.8928741,35.0100765,1072
1200,בדולח 2,702568412,31.9021588,34.99427,1894.25
1200,שושן צחור 18,702568413,31.9057863,35.0080029,1431
1200,שושן צחור 4,702568419,31.9049775,35.0102643,2831.5
1200,בדולח 4,702568423,31.9025226,34.99444769999999,1275
1200,שושן צחור 6,702568425,31.9052496,35.010034,2831.5
1200,בדולח 6,702568432,31.9028232,34.99441840000001,1258.25
1200,בדולח 8,702568441,31.9032631,34.994545,1801.5
1200,שושן צחור 10,702568444,31.9047579,35.010543,2842.25
1200,שושן צחור 8,702568455,31.9052973,35.0097443,2842.25
1200,בדולח 19,702568469,31.9054094,34.9949162,1802
1200,שושן צחור 11,702568475,31.905516,35.0088396,1406.25
1200,בדולח 19,702568476,31.9054094,34.9949162,1802
1200,שושן צחור 15,702568480,31.9057863,35.0080029,2439.25
1200,בדולח 23,702568493,31.9044031,34.99474319999999,1814.5
1200,שרה אמנו 23,702568617,31.8807305,35.0098116,2338.5
1200,שרה אמנו 21,702568627,31.8819276,35.0101604,2081.5
1200,שרה אמנו 17,702568636,31.88196129999999,35.0036654,1675.75
1200,שרה אמנו 15,702568648,31.880306,35.006639,1556.5
1200,שרה אמנו 13,702568656,31.87968979999999,35.0087567,1814.25
1200,שרה אמנו 11,702568667,31.881555,35.0103745,1752.25
1200,נחל קטלב 2,702568677,31.89375,35.0068245,1332.5
1200,שרה אמנו 114,702568686,31.8811338,35.0071961,1137.75
1200,שרה אמנו 116,702568698,31.8811338,35.0071961,1137
1200,בדולח 14,702568814,31.9054094,34.9949162,1641.75
1200,נחל דליה 27,702568819,31.8973735,35.0220501,2158.5
1200,נחל דליה 29,702568826,31.8973735,35.0220501,2236.5
1200,נחל דליה 31,702568835,31.8979866,35.0235429,2236.5
1200,נחל דליה 33,702568844,31.8964061,35.0235371,2112.5
1200,בדולח 9,702568847,31.9036599,34.994475,1244.25
1200,נחל דליה 35,702568853,31.8974199,35.0212358,2112.5
1200,נחל דליה 17,702568856,31.8974199,35.0212358,2346
1200,בדולח 13,702568862,31.9054094,34.9949162,1270
1200,נחל דליה 19,702568870,31.8974199,35.0212358,2346
1200,בדולח 15,702568871,31.9054094,34.9949162,1270
1200,נחל דליה 21,702568879,31.8979302,35.0229546,2068.5
1200,נחל דליה 23,702568887,31.8968958,35.0227461,2068.5
1200,נחל דליה 25,702568894,31.8973735,35.0220501,2158.5
1200,נחל דליה 15,702568899,31.8974199,35.0212358,673.75
1200,נחל דליה 13,702568907,31.8963946,35.0238425,679.25
1200,שרה אמנו 126,702569011,31.8811338,35.0071961,1180
1200,שרה אמנו 124,702569020,31.8811338,35.0071961,870.25
1200,שרה אמנו 122,702569026,31.8826358,35.0031713,978.75
1200,שרה אמנו 120,702569044,31.88052979999999,35.0097864,863.75
1200,יששכר 5,702569052,31.8857172,35.00325600000001,811.25
1200,יששכר 7,702569058,31.8855291,35.0030314,831.75
1200,יששכר 11,702569068,31.8851511,35.0025855,991
1200,יששכר 9,702569083,31.88534069999999,35.0028084,828
1200,יששכר 13,702569089,31.8843428,35.0000015,809.25
1200,יששכר 15,702569099,31.8843428,35.0000015,836.75
1200,נחל דליה 11,702569215,31.89806,35.0231515,610.25
1200,נחל דליה 9,702569220,31.8981924,35.0226764,1487.25
1200,שבטי ישראל 2,702569228,31.885742,35.009524,1140.75
1200,נחל דליה 7,702569229,31.8981786,35.0223397,1462.25
1200,שבטי ישראל 4,702569235,31.8857461,35.0087561,1276.25
1200,נחל דליה 5,702569240,31.8983432,35.0220817,610.5
1200,שבטי ישראל 24,702569245,31.8837613,35.0011821,2538.75
1200,נחל דליה 3,702569246,31.8982145,35.02171480000001,563.25
1200,שבטי ישראל 26,702569251,31.8836275,34.9999313,2391
1200,שבטי ישראל 28,702569262,31.8836275,34.9999313,2397.5
1200,שבטי ישראל 30,702569267,31.8854947,35.0096134,2453.5
1200,נחל דליה 1,702569276,31.898159,35.021286,1273.5
1200,נחל דליה 37,702569278,31.8974199,35.0212358,722
1200,שבטי ישראל 32,702569280,31.884073,35.003043,2296
1200,נחל דליה 39,702569286,31.8974199,35.0212358,739.75
1200,שבטי ישראל 34,702569289,31.8833035,34.9998825,2313.75
1200,שבטי ישראל 38,702569293,31.8833035,34.9998825,2918.5
1200,נחל דליה 41,702569297,31.8978911,35.0231891,747
1200,שבטי ישראל 40,702569303,31.8857461,35.0087561,2826
1200,אסתר המלכה 96,702569361,31.8835167,35.0119842,1903.5
1200,אסתר המלכה 95,702569374,31.883489,35.011902,1540.25
1200,שבטי ישראל 42,702569612,31.8853706,35.0038372,3182
1200,שבטי ישראל 44,702569622,31.8836746,35.0006858,3135.25
1200,שבטי ישראל 46,702569630,31.8836275,34.9999313,3281.25
1200,שבטי ישראל 48,702569637,31.8836275,34.9999313,3793
1200,שבטי ישראל 14,702569643,31.8833035,34.9998825,1521.75
1200,שבטי ישראל 16,702569651,31.8833035,34.9998825,1470
1200,שבטי ישראל 18,702569657,31.8833035,34.9998825,1820
1200,שבטי ישראל 20,702569666,31.885742,35.009524,2139.5
1200,נחל דליה 43,702569678,31.8969566,35.02264350000001,888
1200,נחל דליה 45,702569688,31.8973735,35.0220501,1362.25
1200,נחל דליה 47,702569696,31.8973735,35.0220501,1379.25
1200,יששכר 1,702569829,31.8848695,35.0021207,921.5
1200,שבטי ישראל 21,702570039,31.884431,35.003003,4573.25
1200,שבטי ישראל 23,702570048,31.8844943,35.0028167,4576.5
1200,שבטי ישראל 19,702570059,31.8833035,34.9998825,4485.5
1200,שבטי ישראל 17,702570066,31.8833035,34.9998825,4505.75
1200,שבטי ישראל 35,702570075,31.8833035,34.9998825,3762.75
1200,שבטי ישראל 33,702570082,31.88321899999999,35.000581,5216.25
1200,שבטי ישראל 31,702570090,31.8854547,35.0058894,5156.5
1200,שבטי ישראל 29,702570102,31.8836275,34.9999313,4197.5
1200,חגי הנביא 2,702570287,31.9110237,35.0101581,923
1200,חגי הנביא 4,702570293,31.91116439999999,35.0099778,785.75
1200,חגי הנביא 6,702570306,31.9113037,35.0097823,1759.75
1200,שבטי ישראל 27,702570409,31.8836275,34.9999313,4646.75
1200,אבני החושן 18,702570419,31.9076018,34.9907643,1657.5
1200,אבני החושן 47,702570426,31.90637539999999,34.9914266,2542.5
1200,אבני החושן 4,702570452,31.902725,34.9993406,1329.25
1200,דפנה 13,702570471,31.9064099,35.0082535,1661.75
1200,דפנה 9,702570474,31.90600899999999,35.0091378,1652.5
1200,אבני החושן 27,702570476,31.9062661,34.9914119,1266.5
1200,אבני החושן 31,702570485,31.9028272,34.9971658,1248.5
1200,דפנה 7,702570486,31.9058444,35.009517,1640
1200,דפנה 11,702570496,31.9061781,35.0087613,1648
1200,חגי הנביא 8,702570621,31.91144469999999,35.0095812,1759.75
1200,אבני החושן 50,702570811,31.9026212,34.9993594,819.25
1200,אבני החושן 56,702570816,31.9071294,34.9913437,888.5
1200,דפנה 15,702570822,31.9064099,35.0082535,1422.75
1200,אבני החושן 58,702570825,31.9076018,34.9907643,725.5
1200,דפנה 4,702570834,31.9058349,35.0100742,2330.25
1200,אבני החושן 64,702570835,31.9048964,34.9917172,891.75
1200,דפנה 2,702570842,31.9055416,35.0104582,4323.5
1200,דפנה 8,702570848,31.90611759999999,35.0094346,1652.5
1200,דפנה 6,702570857,31.9059791,35.00975620000001,1640
1200,דפנה 18,702570867,31.9064099,35.0082535,2299.25
1200,דפנה 16,702570876,31.9064099,35.0082535,2299.25
1200,דפנה 14,702570889,31.9064099,35.0082535,1661.75
1200,דפנה 12,702570897,31.9064099,35.0082535,1648
1200,דפנה 10,702570907,31.9054724,35.010602,1648
1200,ירמיהו הנביא 1,702570918,31.9108985,35.0052318,1770.25
1200,ירמיהו הנביא 3,702570933,31.9110197,35.0050359,1770.25
1200,ירמיהו הנביא 5,702570938,31.9110708,35.0047672,918.25
1200,ירמיהו הנביא 7,702570952,31.9112264,35.0045296,932.5
1200,ירמיהו הנביא 9,702570959,31.9113898,35.0043578,1832.75
1200,ירמיהו הנביא 11,702570968,31.9115126,35.004232,1832.75
1200,כסלו 59,702570970,31.9151103,35.0098239,2326
1200,ירמיהו הנביא 15,702570981,31.9123798,35.00298799999999,841.75
1200,כסלו 61,702570984,31.9144103,35.0080743,2451.75
1200,כסלו 55,702570993,31.916937,35.0076918,2259.5
1200,ירמיהו הנביא 17,702570997,31.91367229999999,35.0042249,928.5
1200,כסלו 57,702571004,31.9151103,35.0098239,2136.75
1200,לב העיר 12,702571026,31.8992865,35.0071758,40454.25
1200,לב העיר 10,702571037,31.89875139999999,35.0081247,40454.25
1200,לב העיר 8,702571052,31.8992421,35.00728760000001,17650.75
1200,לב העיר 6,702571058,31.8990467,35.0079946,17650.75
1200,לב העיר 4,702571068,31.8992125,35.0073621,17650.75
1200,אבני החושן 11,702571231,31.9025303,34.9983229,4356.5
1200,אבני החושן 20,702571249,31.9029188,34.9998757,1669.75
1200,אבני החושן 8,702571259,31.9027385,34.9986085,1027.75
1200,אבני החושן 10,702571269,31.9026859,34.9997949,1662
1200,אבני החושן 12,702571275,31.90287,34.9963174,1716
1200,אבני החושן 14,702571282,31.9034347,34.9928184,1031
1200,נחל געתון 18,702571290,31.8948695,35.0232773,810.25
1200,אבני החושן 49,702571293,31.9076018,34.9907643,2542.5
1200,נחל געתון 16,702571298,31.8948695,35.0232773,647.25
1200,אבני החושן 45,702571301,31.9052883,34.991484,1211
1200,נחל געתון 14,702571304,31.8958161,35.0233129,827
1200,אבני החושן 66,702571307,31.905938,34.9913728,734.75
1200,נחל געתון 12,702571308,31.8964122,35.0225167,735
1200,ירמיהו הנביא 19,702571314,31.9123798,35.00298799999999,901
1200,כסלו 29,702571326,31.9151246,35.0093378,1809.5
1200,ירמיהו הנביא 21,702571329,31.9117832,35.0040474,990.75
1200,כסלו 3,702571335,31.91379,35.0098613,1583.25
1200,ירמיהו הנביא 6,702571339,31.9113089,35.0045778,932.5
1200,כסלו 17,702571345,31.91529999999999,35.009483,821
1200,ירמיהו הנביא 4,702571348,31.9111115,35.0048812,851
1200,כסלו 15,702571354,31.9169984,35.0075647,1646.5
1200,ירמיהו הנביא 8,702571360,31.91159679999999,35.0044654,1213.25
1200,כסלו 13,702571361,31.9150724,35.0060812,1774.75
1200,כסלו 11,702571367,31.9140764,35.0087216,1727.25
1200,כסלו 9,702571382,31.91402129999999,35.008964,1609.5
1200,כסלו 7,702571390,31.913928,35.0092859,1540.25
1200,ירמיהו הנביא 16,702571395,31.9123798,35.00298799999999,928.5
1200,כסלו 5,702571399,31.9138749,35.00952729999999,1606
1200,ירמיהו הנביא 18,702571401,31.9123798,35.00298799999999,901
1200,ירמיהו הנביא 12,702571408,31.9123798,35.0029879,1388.25
1200,אייר 9,702571419,31.91576,35.010969,1061.75
1200,אייר 7,702571429,31.915592,35.011002,911.5
1200,אייר 5,702571452,31.91545099999999,35.011028,917.25
1200,אייר 3,702571465,31.9152542,35.0111309,911.75
1200,אייר 1,702571474,31.9163331,35.0119995,983.25
1200,אבני החושן 72,702571518,31.9030277,34.9954491,808.75
1200,נחל געתון 26,702571519,31.8952539,35.023123,1307.5
1200,נחל געתון 24,702571529,31.8952539,35.023123,1220.25
1200,נחל געתון 22,702571539,31.8962463,35.0223688,1303
1200,נחל געתון 11,702571553,31.8969397,35.0215266,1362.25
1200,אבני החושן 74,702571558,31.9037849,34.9924381,749
1200,נחל געתון 13,702571561,31.8960906,35.022926,1362.25
1200,אבני החושן 80,702571569,31.9027327,34.9986077,826.5
1200,אבני החושן 82,702571580,31.9034302,34.99409199999999,754.75
1200,אבני החושן 88,702571585,31.9071294,34.9913437,822
1200,אבני החושן 5,702571601,31.9026211,34.9993595,1084.75
1200,נחל געתון 20,702571605,31.89842,35.0213059,1618.75
1200,ירמיהו הנביא 10,702571718,31.9108985,35.0052318,1388.25
1200,כסלו 25,702571719,31.9166,35.007417,1752.25
1200,כסלו 23,702571725,31.91497,35.006441,1753.5
1200,כסלו 21,702571733,31.9142756,35.0085288,1533.75
1200,ירמיהו הנביא 20,702571734,31.9109288,35.0051828,990.75
1200,כסלו 19,702571741,31.9151103,35.0098239,821.75
1200,ירמיהו הנביא 14,702571750,31.9123798,35.00298799999999,712.75
1200,כסלו 33,702571757,31.9153381,35.0060262,1788.25
1200,כסלו 31,702571766,31.9141463,35.0084394,1769.25
1200,כסלו 35,702571771,31.9169371,35.0076918,1623.25
1200,כסלו 41,702571779,31.914428,35.0081366,1872.5
1200,כסלו 39,702571793,31.9151103,35.0098239,1776
1200,כיכר חטיבת הראל 18,702571795,31.912665,34.99855,16201.75
1200,רחל אמנו 65,702571798,31.881175,35.0065341,2304.25
1200,כיכר חטיבת הראל 22,702571802,31.9123491,34.99830499999999,841.5
1200,כסלו 6,702571808,31.9139636,35.0095833,906
1200,אייר 17,702571852,31.9164675,35.0113189,3109.75
1200,אייר 15,702571864,31.9164675,35.0113189,3109.75
1200,אבני החושן 7,702571911,31.90258309999999,34.9990389,1128
1200,נחל געתון 28,702571914,31.8952539,35.023123,570
1200,אבני החושן 76,702571922,31.9071294,34.9913437,402.75
1200,אבני החושן 78,702571930,31.9076018,34.9907643,430.25
1200,אבני החושן 84,702571938,31.9049922,34.9916536,344.75
1200,אבני החושן 86,702571944,31.90604739999999,34.9913853,754.75
1200,אבני החושן 36,702571953,31.9071294,34.9913437,1600.5
1200,אבני החושן 40,702571963,31.902725,34.9993406,637.75
1200,אבני החושן 42,702571977,31.903313,34.9947558,637.75
1200,אבני החושן 32,702571997,31.902913,34.9959161,1908
1200,אבני החושן 30,702572004,31.9026446,34.9996885,1163.5
1200,נחל בזק 36,702572005,31.897727,35.017726,777.25
1200,דבורנית 9,702572111,31.9064016,35.0102273,2623
1200,כיכר חטיבת הראל 24,702572117,31.912665,34.99855,988.25
1200,דבורנית 1,702572119,31.9065935,35.0098575,1251.5
1200,דבורנית 3,702572130,31.9072431,35.009574,1228.5
1200,דבורנית 5,702572135,31.906778,35.0097758,1294.25
1200,כיכר חטיבת הראל 26,702572138,31.912665,34.99855,951.25
1200,דבורנית 7,702572146,31.9064876,35.010163,1707.25
1200,כסלו 10,702572153,31.9137053,35.010195,1015.25
1200,כיכר חטיבת הראל 28,702572157,31.912665,34.99855,1727.25
1200,דבורנית 10,702572160,31.9076918,35.0094182,1604.5
1200,כיכר חטיבת הראל 8,702572167,31.9127763,34.9990001,904.25
1200,כסלו 12,702572169,31.9143865,35.0074197,1082.5
1200,דבורנית 8,702572170,31.9066367,35.009697,1707.25
1200,דבורנית 6,702572175,31.9067537,35.0095799,1879.5
1200,כסלו 8,702572179,31.914124,35.00924,1047.5
1200,כיכר חטיבת הראל 6,702572182,31.91237409999999,34.9992228,1026.75
1200,כיכר חטיבת הראל 4,702572194,31.91237409999999,34.9992228,1040.75
1200,כיכר חטיבת הראל 2,702572203,31.9120589,34.9993353,857.75
1200,אבני החושן 28,702572314,31.9068134,34.991445,1370.75
1200,נחל בזק 34,702572315,31.897727,35.017726,785.5
1200,נחל בזק 32,702572317,31.8979513,35.0176579,805.5
1200,אבני החושן 26,702572325,31.9057183,34.9913837,1694.75
1200,אבני החושן 34,702572343,31.9034695,34.9927348,1694.75
1200,אבני החושן 44,702572351,31.9048013,34.991782,723.5
1200,אבני החושן 15,702572358,31.9071294,34.9913437,4719.25
1200,אבני החושן 15,702572367,31.9071294,34.9913437,4719.25
1200,אבני החושן 15,702572376,31.9071294,34.9913437,4719.25
1200,אבני החושן 15,702572380,31.9071294,34.9913437,4719.25
1200,אבני החושן 23,702572386,31.903571,34.9934248,4906.75
1200,אבני החושן 23,702572394,31.903571,34.9934248,4906.75
1200,אבני החושן 23,702572402,31.903571,34.9934248,4906.75
1200,נחל נעמן 9,702572522,31.8933658,35.0040233,781.5
1200,כסלו 4,702572530,31.9139332,35.0099307,1012.5
1200,נחל נעמן 11,702572531,31.893171,35.0039667,853.25
1200,נחל נעמן 7,702572539,31.8937907,35.0037747,841.75
1200,כסלו 2,702572540,31.913903,35.010278,1215.75
1200,כיכר חטיבת הראל 10,702572545,31.912665,34.99855,15589.5
1200,כסלו 76,702572548,31.9158951,35.0091321,877.5
1200,נחל נעמן 20,702572549,31.8949501,35.0032973,747.25
1200,כיכר חטיבת הראל 14,702572555,31.912665,34.99855,15687.5
1200,כסלו 74,702572556,31.916832,35.0072368,981.25
1200,נחל נעמן 22,702572559,31.8937741,35.0036551,792.25
1200,כסלו 32,702572576,31.9144801,35.0070578,859
1200,נחל נעמן 24,702572577,31.8933412,35.0038878,639.75
1200,כסלו 34,702572586,31.91679,35.0068991,886.75
1200,נחל נעמן 26,702572588,31.8933412,35.0038878,1127
1200,כסלו 36,702572596,31.915957,35.008599,883
1200,כסלו 26,702572608,31.915618,35.008752,860.5
1200,אבני החושן 23,702572715,31.903571,34.9934248,4906.75
1200,אבני החושן 55,702572794,31.9055289,34.9910921,3990
1200,אבני החושן 57,702572807,31.9076018,34.9907643,11527
1200,כסלו 28,702572922,31.9151246,35.0093378,891
1200,כסלו 30,702572931,31.91379,35.0098613,890.5
1200,כסלו 20,702572940,31.9138498,35.0102593,844.25
1200,כסלו 22,702572953,31.91454499999999,35.0075345,865.75
1200,כסלו 24,702572958,31.9160545,35.0062586,874.25
1200,כסלו 38,702572970,31.9151103,35.0098239,902.25
1200,כסלו 69,702572980,31.9151246,35.0093378,2127.25
1200,כסלו 71,702572991,31.9142441,35.0080362,1974.25
1200,כסלו 65,702573006,31.916323,35.007814,2099.5
1200,נחל בזק 70,702573163,31.8966797,35.0206687,523
1200,נחל בזק 3,702573185,31.8963835,35.0215951,1471.75
1200,נחל בזק 5,702573193,31.8964893,35.0210797,1420.75
1200,נחל בזק 7,702573202,31.8966499,35.0206553,1318.5
1200,כסלו 67,702573312,31.914736,35.009997,2098.5
1200,נחל נעמן 4,702573322,31.8946511,35.0031589,815
1200,כסלו 52,702573323,31.9145564,35.0068045,1063.75
1200,נחל נעמן 2,702573326,31.8949501,35.0032973,815
1200,כסלו 48,702573332,31.9151246,35.0093378,861.5
1200,צאלון 16,702573333,31.9052633,35.0167317,1061.25
1200,צאלון 5,702573342,31.9077587,35.0150051,1053.75
1200,כסלו 50,702573344,31.9138748,35.0095272,861.5
1200,צאלון 7,702573349,31.9077587,35.0150051,1075.5
1200,צאלון 8,702573357,31.9079332,35.0146358,2275.5
1200,כסלו 58,702573361,31.9151103,35.0098239,1771
1200,כסלו 56,702573367,31.916037,35.008867,1204.75
1200,צאלון 17,702573383,31.9052633,35.0167317,6506
1200,צאלון 19,702573390,31.9052633,35.0167317,6506
1200,כסלו 60,702573403,31.9140167,35.0096021,2099.5
1200,צאלון 12,702573406,31.9059559,35.0170017,1081
1200,נחל בזק 9,702573412,31.8967251,35.02012819999999,1362.25
1200,נחל בזק 11,702573421,31.8966418,35.0196369,1387.75
1200,נחל בזק 1,702573457,31.8963899,35.02184039999999,1618.75
1200,נחל בזק 23,702573464,31.8969122,35.0197558,623
1200,נחל בזק 25,702573475,31.8974137,35.0178871,1424.25
1200,נחל בזק 21,702573483,31.8967817,35.0209065,1378.5
1200,נחל בזק 19,702573492,31.897727,35.017726,1383.25
1200,נחל בזק 17,702573508,31.897727,35.017726,1305.75
1200,צאלון 14,702573617,31.9052633,35.0167317,916.25
1200,מבצע דקל 9,702573665,31.9050663,35.0030334,905
1200,מבצע דקל 7,702573671,31.9052675,35.0030469,973.25
1200,תשרי 44,702573687,31.9162217,35.0094977,1344
1200,מבצע דקל 5,702573688,31.9054632,35.0030302,995.5
1200,תשרי 50,702573695,31.9135626,35.0103261,634.25
1200,מבצע דקל 3,702573696,31.9056527,35.0030157,946.75
1200,תשרי 35,702573704,31.91880849999999,35.0065251,1713.25
1200,נחל בזק 15,702573816,31.897727,35.017726,1321
1200,מנשה 5,702573824,31.8848728,35.0075642,1317.25
1200,מנשה 3,702573826,31.8848942,35.0075664,1045
1200,נחל בזק 13,702573827,31.89827219999999,35.0172646,1198.25
1200,אדמונית 4,702573844,31.9077771,35.0081489,2016
1200,מנשה 7,702573847,31.8848506,35.0075619,1122.5
1200,אדמונית 6,702573849,31.9074278,35.0082526,2184.25
1200,אדמונית 8,702573859,31.9070822,35.0085277,1980.25
1200,מנשה 4,702573860,31.8853699,35.00734,1325.5
1200,עמק דותן 72,702573864,31.8984523,35.0201215,783.25
1200,אדמונית 10,702573868,31.9082749,35.0081763,2149.25
1200,מנשה 6,702573870,31.8854614,35.0069244,1251
1200,עמק דותן 74,702573871,31.899414,35.014828,838.75
1200,מנשה 2,702573880,31.8853699,35.00734,1108.5
1200,אדמונית 5,702573886,31.9078018,35.0083627,1538.75
1200,מנשה 8,702573887,31.8853699,35.00734,989.5
1200,עמק דותן 53,702573888,31.8987708,35.0185509,1320.5
1200,עמק דותן 55,702573895,31.8996294,35.0132793,1226.25
1200,אדמונית 3,702573903,31.9080688,35.0082504,787.25
1200,עמק דותן 57,702573905,31.899071,35.0103585,1331.25
1200,תשרי 33,702574015,31.917071,35.008248,1753.5
1200,תשרי 31,702574025,31.9148371,35.0102307,1655
1200,תשרי 29,702574037,31.9183262,35.0070125,1602.75
1200,תשרי 2,702574058,31.9134021,35.0104692,1261
1200,תשרי 4,702574077,31.913733,35.010572,929.75
1200,חלמונית 4,702574082,31.9079111,35.0096564,1664.25
1200,תשרי 6,702574086,31.9138802,35.0105499,929.75
1200,חלמונית 6,702574092,31.9079603,35.0094397,755
1200,תשרי 8,702574094,31.914051,35.0105761,943
1200,חלמונית 8,702574102,31.9079625,35.0093235,791.25
1200,תשרי 10,702574104,31.9135626,35.0103261,892.5
1200,אדמונית 1,702574210,31.9076547,35.0083739,1558.75
1200,עמק דותן 59,702574211,31.8999823,35.0140296,1487.5
1200,עמק דותן 61,702574216,31.8986729,35.0224978,1395.75
1200,עמק דותן 63,702574227,31.8985803,35.0184996,1425.25
1200,עמק דותן 65,702574236,31.9008022,35.0157732,1434.75
1200,עמק דותן 64,702574243,31.8995213,35.0157244,1940
1200,ענבר 6,702574254,31.9051128,34.997733,977.75
1200,עמק דותן 64,702574255,31.8995213,35.0157244,1940
1200,עמק דותן 67,702574259,31.89988,35.0120367,1284.25
1200,ענבר 8,702574262,31.9051379,34.9973058,1415.75
1200,עמק דותן 69,702574267,31.8999522,35.0138293,1317.25
1200,ענבר 10,702574270,31.9054382,34.9984775,1574
1200,ענבר 12,702574274,31.9053028,34.9953737,1486.75
1200,עמק דותן 71,702574279,31.8988495,35.0225743,1317.25
1200,ענבר 14,702574282,31.9053028,34.9953737,1508.75
1200,עמק דותן 54,702574288,31.8992698,35.0152464,1378.5
1200,ענבר 16,702574290,31.9053028,34.9953737,1479.5
1200,עמק דותן 52,702574298,31.8984839,35.0207025,1297
1200,ענבר 18,702574304,31.9053028,34.9953737,1023.5
1200,דוכיפת 47,702574338,31.8971109,34.9973442,1999.5
1200,דוכיפת 35,702574381,31.895857,34.9920436,1745.5
1200,דוכיפת 20,702574408,31.8974139,35.0003794,1272.5
1200,חלמונית 10,702574409,31.9078382,35.0100718,1548.25
1200,תשרי 12,702574428,31.915787,35.009809,1413.5
1200,פיקוס 13,702574431,31.9005601,35.0087104,1128.5
1200,תשרי 14,702574439,31.9180972,35.0068099,1413.5
1200,פיקוס 11,702574440,31.901411,35.0094459,1135.5
1200,פיקוס 9,702574448,31.9017487,35.0096409,1103.75
1200,תשרי 20,702574450,31.9134034,35.0104695,1024.75
1200,פיקוס 7,702574457,31.9021789,35.0096135,1033.5
1200,תשרי 22,702574459,31.9153647,35.0104556,944.25
1200,פיקוס 5,702574467,31.9021789,35.0096135,1135
1200,תשרי 24,702574470,31.9174468,35.0082698,952.25
1200,פיקוס 3,702574474,31.90182649999999,35.0092946,1079.25
1200,פיקוס 1,702574480,31.9013714,35.0091472,1154.75
1200,תשרי 26,702574483,31.9183262,35.0070125,943.25
1200,תשרי 28,702574490,31.9183262,35.0070125,911.25
1200,תשרי 16,702574503,31.91880849999999,35.0065251,1347.75
1200,עמק דותן 62,702574609,31.898602,35.019894,1458.5
1200,עמק דותן 60,702574620,31.8983191,35.0238658,1343.75
1200,עמק דותן 58,702574627,31.8993544,35.0109034,1391.25
1200,ענבר 7,702574631,31.9049952,34.9977159,1024.25
1200,עמק דותן 1,702574639,31.897929,35.0250774,1524.25
1200,עמק דותן 7,702574647,31.8982375,35.0236065,834.25
1200,ענבר 13,702574648,31.9053028,34.9953737,876.25
1200,עמק דותן 9,702574658,31.8983047,35.0233845,823
1200,ענבר 9,702574662,31.9050482,34.9972645,1431.75
1200,עמק דותן 11,702574666,31.8983502,35.0231548,872.25
1200,ענבר 11,702574669,31.9051269,34.9968633,1394
1200,עמק דותן 3,702574677,31.8980642,35.0245851,926.5
1200,עמק דותן 5,702574683,31.8981994,35.0240928,986.75
1200,עמק דותן 13,702574695,31.8984527,35.0191231,1487.25
1200,דוכיפת 28,702574726,31.8971109,34.9973442,1213.25
1200,דוכיפת 21,702574762,31.8974139,35.0003794,2739.5
1200,דוכיפת 19,702574772,31.8958772,34.9912387,1163.25
1200,דוכיפת 25,702574805,31.8971109,34.9973442,1505
1200,תשרי 30,702574811,31.9135626,35.0103261,1035
1200,תשרי 3,702574833,31.9135626,35.0103261,1215.75
1200,תשרי 5,702574844,31.9135626,35.0103261,1208.5
1200,תשרי 7,702574854,31.91486969999999,35.0103748,935
1200,תשרי 15,702574892,31.91880849999999,35.0065251,1090.5
1200,תשרי 13,702574902,31.9172067,35.0080478,1089.25
1200,עמק דותן 15,702575024,31.8997333,35.013765,1343.25
1200,עמק דותן 19,702575040,31.8999823,35.0140296,1492
1200,עמק דותן 17,702575057,31.8988846,35.01046,1021.25
1200,עמק דותן 23,702575072,31.8985803,35.0184996,510.25
1200,עמק דותן 25,702575082,31.9006621,35.0163335,803
1200,עמק דותן 27,702575091,31.9000509,35.0127242,773
